04143,04700,43.911106033,5.92458011626,Oraison,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,5854.0,5981.0
04209,04200,44.2001925067,5.93083716039,Sisteron,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,7213.0,7699.0
05023,05100,44.8994986041,6.64947524018,Briançon,Hautes-Alpes,Provence-Alpes-Côte d'Azur,12370.0,10561.0
05046,05200,44.5804294908,6.47559298927,Embrun,Hautes-Alpes,Provence-Alpes-Côte d'Azur,6177.0,6404.0
05061,05000,44.5798600596,6.06486052138,Gap,Hautes-Alpes,Provence-Alpes-Côte d'Azur,40776.0,40500.0
06004,06160,43.587465146,7.10635418256,Antibes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,74875.0,75130.0
06004,06600,43.587465146,7.10635418256,Antibes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,74875.0,75130.0
06012,06240,43.747724383,7.42222154586,Beausoleil,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,13625.0,12674.0
06018,06410,43.6276558141,7.08318612891,Biot,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,9876.0,9880.0
06027,06800,43.6715162078,7.15275703379,Cagnes-sur-Mer,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,49322.0,52580.0
06029,06150,43.5526202843,7.00427592728,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,74285.0,73255.0
06029,06400,43.5526202843,7.00427592728,Cannes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,74285.0,73255.0
06030,06110,43.5729768613,7.00642057758,Le Cannet,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,41571.0,41597.0
06033,06510,43.7850390592,7.18414159904,Carros,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,12008.0,13277.0
06044,06480,43.6871701387,7.09773643833,La Colle-sur-Loup,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,7895.0,8084.0
06048,06390,43.8092959296,7.3242451162,Contes,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,7412.0,7544.0
06054,06340,43.7582432488,7.33724090222,Drap,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4444.0,5238.0
06065,06610,43.721423765,7.16039926444,La Gaude,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,6415.0,7133.0
06069,06130,43.655639428,6.93190508233,Grasse,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,50937.0,48323.0
06069,06520,43.655639428,6.93190508233,Grasse,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,50937.0,48323.0
06075,06670,43.8500976014,7.24033027327,Levens,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4741.0,5165.0
06079,06210,43.5380510468,6.91808936542,Mandelieu-la-Napoule,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,22360.0,21561.0
06083,06500,43.7908233727,7.49365612374,Menton,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,28231.0,30412.0
06084,06370,43.6185304023,6.96494426706,Mouans-Sartoux,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,9510.0,10531.0
06085,06250,43.5961410556,7.00129444919,Mougins,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,18476.0,19677.0
06088,06000,43.7119992661,7.23826889465,Nice,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,342522.0,348085.0
06088,06100,43.7119992661,7.23826889465,Nice,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,342522.0,348085.0
06088,06200,43.7119992661,7.23826889465,Nice,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,342522.0,348085.0
06088,06300,43.7119992661,7.23826889465,Nice,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,342522.0,348085.0
